,0,1,2,3,4,5,6,7
26,Squad up! Let's go @DetroitPistons @Sixers @hornets @BrooklynNets @MNTimberwolves @utahjazz! Team USA!pic.twitter.com/4lM01xMvcd,OrlandoMagic,UtahJazz,"[""Squad up! Let's go @DetroitPistons @Sixers @hornets @BrooklynNets @MNTimberwolves @utahjazz! Team USA!pic.twitter.com/4lM01xMvcd"", ""@OrlandoMagic @DetroitPistons @Sixers @hornets @BrooklynNets @utahjazz we're conflicted here..."", '@MNTimberwolves The @utahjazz understand your struggle.']",3,"['13 Feb 2015', '13 Feb 2015', '13 Feb 2015']","['Orlando Magic', 'Timberwolves', 'Orlando Magic']",3
27,"Alright, I'm looking for a new NBA team to pledge my fandom to..
@PelicansNBA @nuggets @Timberwolves @utahjazz @OrlandoMagic are in the race",OrlandoMagic,UtahJazz,"[""Alright, I'm looking for a new NBA team to pledge my fandom to..\n@PelicansNBA @nuggets @Timberwolves @utahjazz @OrlandoMagic are in the race"", 'Our rim protectors will block any and all comers.']",2,"['11 Jul 2016', '11 Jul 2016']","['Will S', 'Orlando Magic']",2
28,I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards,OrlandoMagic,nuggets,"['I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards', 'pic.twitter.com/XJiwSyFrAs', 'Nah, choose us!', 'This is such a hard decision lol', 'heypic.twitter.com/q2WfnlCa9o', 'uhmmmmmm no. pick uspic.twitter.com/RzBji03PR4', ""Wow! Now this is getting really hard . I don't know what team to choose. The Magic are awesome as well and have one of my favourite players!"", '']",8,"['Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017']","['Evan P', 'Phoenix Suns', 'Atlanta Hawks', 'Evan P', 'Denver Nuggets', 'Orlando Magic', 'Evan P', 'Orlando Magic']",8
29,"Alright, I'm looking for a new NBA team to pledge my fandom to..
@PelicansNBA @nuggets @Timberwolves @utahjazz @OrlandoMagic are in the race",OrlandoMagic,nuggets,"[""Alright, I'm looking for a new NBA team to pledge my fandom to..\n@PelicansNBA @nuggets @Timberwolves @utahjazz @OrlandoMagic are in the race"", 'Stockton. Malone. Shepherd. ', 'Shaq. Penny. T-Mac. Hedo. #AirGordon.']",3,"['11 Jul 2016', '11 Jul 2016', '12 Jul 2016']","['Will S', 'Utah Jazz', 'Orlando Magic']",3
30,.@SlamsonTheLion Drains Reverse Halfcourt Shot » http://spr.ly/60118XyrR pic.twitter.com/4tzIy9ns7m,OrlandoMagic,nuggets,"['.@SlamsonTheLion Drains Reverse Halfcourt Shot » http://spr.ly/60118XyrR\xa0pic.twitter.com/4tzIy9ns7m', 'looks familiar pic.twitter.com/cQRoMYTgWf', 'same (@STUFFMagic )pic.twitter.com/IT8IsVcZFL']",3,"['Mar 2 2017', 'Mar 2 2017', 'Mar 2 2017']","['Sacramento Kings', 'Denver Nuggets', 'Orlando Magic']",3
31,I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards,OrlandoMagic,WashWizards,"['I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards', 'pic.twitter.com/XJiwSyFrAs', 'Nah, choose us!', 'This is such a hard decision lol', 'heypic.twitter.com/q2WfnlCa9o', 'uhmmmmmm no. pick uspic.twitter.com/RzBji03PR4', ""Wow! Now this is getting really hard . I don't know what team to choose. The Magic are awesome as well and have one of my favourite players!"", '']",8,"['Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017']","['Evan P', 'Phoenix Suns', 'Atlanta Hawks', 'Evan P', 'Denver Nuggets', 'Orlando Magic', 'Evan P', 'Orlando Magic']",8
32,My Favorite Marcin #NBAMoviespic.twitter.com/tNnyOm3t9X,OrlandoMagic,WashWizards,"['My Favorite Marcin #NBAMoviespic.twitter.com/tNnyOm3t9X', '@WashWizards Classic!']",2,"['20 Aug 2014', '20 Aug 2014']","['Washington Wizards', 'Orlando Magic']",2
33,.@Sixers ,OrlandoMagic,Suns,"['.@Sixers ', '@ATLHawks <3', '@Sixers @ATLHawkspic.twitter.com/f87KJWTdDa', '@Suns @ATLHawkshttp://gph.is/1gvcPKw\xa0', '@Sixers @ATLHawkspic.twitter.com/1DuOKufPF3', ""@Suns @Sixers @ATLHawks We're in the middle of a game, but during this break in the action, we offer our congrats.pic.twitter.com/frhCJLMRLC""]",6,"['3 Dec 2014', '3 Dec 2014', '3 Dec 2014', '3 Dec 2014', '3 Dec 2014', '3 Dec 2014']","['Atlanta Hawks', 'Philadelphia 76ers', 'Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Orlando Magic']",6
34,I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards,OrlandoMagic,Suns,"['I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards', 'pic.twitter.com/XJiwSyFrAs', 'Nah, choose us!', 'This is such a hard decision lol', 'heypic.twitter.com/q2WfnlCa9o', 'uhmmmmmm no. pick uspic.twitter.com/RzBji03PR4', ""Wow! Now this is getting really hard . I don't know what team to choose. The Magic are awesome as well and have one of my favourite players!"", '']",8,"['Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017']","['Evan P', 'Phoenix Suns', 'Atlanta Hawks', 'Evan P', 'Denver Nuggets', 'Orlando Magic', 'Evan P', 'Orlando Magic']",8
35,Clemonheads #NBASweetspic.twitter.com/swT5PFxMOA,OrlandoMagic,Suns,"['Clemonheads #NBASweetspic.twitter.com/swT5PFxMOA', '@Sixers You redeemed yourselves with that one.', '@Suns @Sixers Great bounce back!']",3,"['6 Aug 2014', '6 Aug 2014', '6 Aug 2014']","['Philadelphia 76ers', 'Phoenix Suns', 'Orlando Magic']",3
36,"We're minutes away from the #NBASchedule release on @NBATV. This video seemed appropriate. 

https://www.youtube.com/watch?v=9jK-NcRmVcw …",OrlandoMagic,Suns,"[""We're minutes away from the #NBASchedule release on @NBATV. This video seemed appropriate. \n\nhttps://www.youtube.com/watch?v=9jK-NcRmVcw\xa0…"", '@Suns Good call!']",2,"['13 Aug 2014', '13 Aug 2014']","['Phoenix Suns', 'Orlando Magic']",2
37,Magic classic candy continues with Scott Skittles #NBASweetspic.twitter.com/Rvo0wfgsg3,OrlandoMagic,Suns,"['Magic classic candy continues with Scott Skittles #NBASweetspic.twitter.com/Rvo0wfgsg3', '@OrlandoMagic We heard you could drop 30 of those in a night and not blink an eye.', ""@Suns It's a record-setting candy!""]",3,"['6 Aug 2014', '6 Aug 2014', '6 Aug 2014']","['Orlando Magic', 'Phoenix Suns', 'Orlando Magic']",3
38,@OrlandoMagic...pic.twitter.com/jDg8am4weM,OrlandoMagic,Suns,"['@OrlandoMagic...pic.twitter.com/jDg8am4weM', 'pic.twitter.com/2H9c3xbl0d']",2,"['Nov 10 2017', 'Nov 10 2017']","['Phoenix Suns', 'Orlando Magic']",2
39,"Hey @NBAonTNT, today's hashtag game is #NBADramas. We heard a rumor that you might know drama.",OrlandoMagic,Suns,"[""Hey @NBAonTNT, today's hashtag game is #NBADramas. We heard a rumor that you might know drama."", '@Suns @NBAonTNT Well done!']",2,"['17 Sep 2014', '17 Sep 2014']","['Phoenix Suns', 'Orlando Magic']",2
40,"As we mourn the lives lost, our heartfelt condolences go out to all of those impacted by this morning's tragedy in Orlando. #PHXforORL",OrlandoMagic,Suns,"[""As we mourn the lives lost, our heartfelt condolences go out to all of those impacted by this morning's tragedy in Orlando. #PHXforORL"", 'Thank you. ']",2,"['12 Jun 2016', '12 Jun 2016']","['Phoenix Suns', 'Orlando Magic']",2
41,It's SUNSday! Let's get your #BoldSunsPrediction now before #SunsAtWizards tips off on @FOXSportsAZ at 4 p.m.,OrlandoMagic,Suns,"[""It's SUNSday! Let's get your #BoldSunsPrediction now before #SunsAtWizards tips off on @FOXSportsAZ at 4 p.m."", '@Suns Well played Suns, well played.']",2,"['21 Dec 2014', '21 Dec 2014']","['Phoenix Suns', 'Orlando Magic']",2
42,Cotton (Fitzsimmons) Candy #NBASweets #KickinItOldSchool #SunsSweetspic.twitter.com/n405KlZOph,OrlandoMagic,Suns,"['Cotton (Fitzsimmons) Candy #NBASweets #KickinItOldSchool #SunsSweetspic.twitter.com/n405KlZOph', '@Suns One of our favorites so far!']",2,"['6 Aug 2014', '6 Aug 2014']","['Phoenix Suns', 'Orlando Magic']",2
43,Let's go @OrlandoMagic. Warm ups vs the @Suns! #RoadWarrior #LetsGoMagicpic.twitter.com/RvTfQOhh6d,OrlandoMagic,Suns,"[""Let's go @OrlandoMagic. Warm ups vs the @Suns! #RoadWarrior #LetsGoMagicpic.twitter.com/RvTfQOhh6d"", '@rgvanriper @OrlandoMagic The guy on the right has the right idea. Enjoy #SunsVsMagic here @USAirwaysCenter tonight.', '@Suns @rgvanriper We beg to differ. Haha. But agreed, enjoy the game!']",3,"['30 Nov 2014', '30 Nov 2014', '30 Nov 2014']","['Robbie Van Riper', 'Phoenix Suns', 'Orlando Magic']",3
44,"Thunder Dan Majerle Bar #NBASweets 

We didn't even have to photoshop this.pic.twitter.com/CRyJd8F4Fp",OrlandoMagic,Suns,"[""Thunder Dan Majerle Bar #NBASweets \n\nWe didn't even have to photoshop this.pic.twitter.com/CRyJd8F4Fp"", '@Suns Hard to top that!']",2,"['6 Aug 2014', '6 Aug 2014']","['Phoenix Suns', 'Orlando Magic']",2
45,"Rivals on the court. Family off the court. Stay safe @MiamiHEAT.

Our thoughts are with all our friends in Florida and the southeast. ",OrlandoMagic,HoustonRockets,"['Rivals on the court. Family off the court. Stay safe @MiamiHEAT.\n\nOur thoughts are with all our friends in Florida and the southeast. ', '', '']",3,"['Sep 7 2017', 'Sep 8 2017', 'Sep 8 2017']","['Orlando Magic', 'Houston Rockets', 'Orlando Magic']",3
46,"Hey, y'all! It's @KristenLedlow. Excited to take over during our matchup w/ the @DetroitPistons!

#LedlowTakeover pic.twitter.com/lMbnZXGC5i",OrlandoMagic,Warriors,"[""Hey, y'all! It's @KristenLedlow. Excited to take over during our matchup w/ the @DetroitPistons!\n\n#LedlowTakeover pic.twitter.com/lMbnZXGC5i"", 'Send me your questions, comments, and yes...requests to see Magic the cat. #ORLvsDET\n#LedlowTakeover pic.twitter.com/PoMgEg9kVf', '@OrlandoMagic @KristenLedlow @NBAcatwatch Think the Dubs still get 73 wins? #LedlowTakeover']",3,"['6 Apr 2016', '6 Apr 2016', '6 Apr 2016']","['Orlando Magic', 'Orlando Magic', 'Deven Parikh']",3
47,.@Sixers ,OrlandoMagic,ATLHawks,"['.@Sixers ', '@ATLHawks <3', '@Sixers @ATLHawkspic.twitter.com/f87KJWTdDa', '@Suns @ATLHawkshttp://gph.is/1gvcPKw\xa0', '@Sixers @ATLHawkspic.twitter.com/1DuOKufPF3', ""@Suns @Sixers @ATLHawks We're in the middle of a game, but during this break in the action, we offer our congrats.pic.twitter.com/frhCJLMRLC""]",6,"['3 Dec 2014', '3 Dec 2014', '3 Dec 2014', '3 Dec 2014', '3 Dec 2014', '3 Dec 2014']","['Atlanta Hawks', 'Philadelphia 76ers', 'Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Orlando Magic']",6
48,Here we go! White & Red vs. White & Goldpic.twitter.com/sCuCCygEw6,OrlandoMagic,ATLHawks,"['Here we go! White & Red vs. White & Goldpic.twitter.com/sCuCCygEw6', ""@ATLHawks We're guessing you see it like this:pic.twitter.com/nYFn7ebAjl""]",2,"['27 Feb 2015', '27 Feb 2015']","['Atlanta Hawks', 'Orlando Magic']",2
49,2nd quarter > 1st quarter. #PureMagicpic.twitter.com/2nP68Nezdt,OrlandoMagic,ATLHawks,"['2nd quarter > 1st quarter. #PureMagicpic.twitter.com/2nP68Nezdt', '@OrlandoMagic Can you just not right now...', '@ATLHawks Too soon?']",3,"['27 Feb 2015', '27 Feb 2015', '27 Feb 2015']","['Orlando Magic', 'Atlanta Hawks', 'Orlando Magic']",3
50,New York is going to be full of birds! An update on our presence at All-Star Weekend: http://on.nba.com/1zFG0Hu pic.twitter.com/suAwBViPxy,OrlandoMagic,ATLHawks,"['New York is going to be full of birds! An update on our presence at All-Star Weekend: http://on.nba.com/1zFG0Hu\xa0pic.twitter.com/suAwBViPxy', '@ATLHawks Needs a little more Magic IMHO.']",2,"['29 Jan 2015', '29 Jan 2015']","['Atlanta Hawks', 'Orlando Magic']",2
51,".@tobias31 says he is ready to return tonight, writes @JohnDenton555 - http://on.nba.com/1ETBOmD pic.twitter.com/HLkOn8e8xp",OrlandoMagic,ATLHawks,"['.@tobias31 says he is ready to return tonight, writes @JohnDenton555 - http://on.nba.com/1ETBOmD\xa0pic.twitter.com/HLkOn8e8xp', ""@OrlandoMagic As long as he doesn't pull any shenanigans like last time, we're okay with that."", ""@ATLHawks That's kinda what we were hoping for. ""]",3,"['25 Mar 2015', '25 Mar 2015', '25 Mar 2015']","['Orlando Magic', 'Atlanta Hawks', 'Orlando Magic']",3
52,"Jamal Crawford misses Atlanta, but not the basket right now.",OrlandoMagic,ATLHawks,"['Jamal Crawford misses Atlanta, but not the basket right now.', '@ATLHawks Clever Hawks, clever.']",2,"['23 Dec 2014', '23 Dec 2014']","['Atlanta Hawks', 'Orlando Magic']",2
53,"According to our mentions, we should trade for everybody.",OrlandoMagic,ATLHawks,"['According to our mentions, we should trade for everybody.', 'we thought it was just us...pic.twitter.com/4Zmzj9vVK9']",2,"['Jun 20 2017', 'Jun 20 2017']","['Atlanta Hawks', 'Orlando Magic']",2
54,Well this quarter is going well...,OrlandoMagic,ATLHawks,"['Well this quarter is going well...', '@ATLHawks Speak for yourselves ']",2,"['25 Mar 2015', '25 Mar 2015']","['Atlanta Hawks', 'Orlando Magic']",2
55,Did you know @Kyle_OQuinn was once a resident of South Park? #NBACartoonspic.twitter.com/QePlNO0xdp,OrlandoMagic,Bucks,"['Did you know @Kyle_OQuinn was once a resident of South Park? #NBACartoonspic.twitter.com/QePlNO0xdp', '@Bucks Or should we say South Park(er).']",2,"['27 Aug 2014', '27 Aug 2014']","['Orlando Magic', 'Orlando Magic']",2
56,Heartfelt condolences to the family and friends impacted from this morning’s tragedy. #PrayForOrlandohttps://twitter.com/orlandomagic/status/742031600909725696 …,OrlandoMagic,Bucks,"['Heartfelt condolences to the family and friends impacted from this morning’s tragedy. #PrayForOrlandohttps://twitter.com/orlandomagic/status/742031600909725696\xa0…', 'Thank you. ']",2,"['12 Jun 2016', '12 Jun 2016']","['Milwaukee Bucks', 'Orlando Magic']",2
