,0,1,2,3,4,5,6,7
10,@dallasmavs @hornets Can we enforce a timer on Charlotte?,DallasMavs,Hornets,"['@dallasmavs @hornets Can we enforce a timer on Charlotte?', '@ATLHawks @hornets Whilke we wait….http://youtu.be/rTyN-vvFIkE\xa0', '@dallasmavs @hornets But this clip is only an hour. Are you banking on Charlotte playing before then?', '@ATLHawks Well if @hornets don’t answer within the hour I say we wake up @nyknicks or the @OrlandoMagic!', ""@dallasmavs @ATLHawks SORRY!!! We're here we're here!!! S?"", '@hornets @dallasmavs \n\n_ _   _ _ _ _   _ _ _   S_ _ _ _ _ _ _   _ _ _\n\nYour turn Mavs!', '@ATLHawks @hornets E?', ""@dallasmavs @hornets \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nYou're up Hornets!"", ""@ATLHawks @dallasmavs oh man Mavs you're all over the board... R!"", ""@hornets @dallasmavs \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nNo 'R's.  Charlotte has a head."", '@ATLHawks @hornets How about an “H”? #NBASchedule']",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks']",11
11,@dallasmavs @hornets But this clip is only an hour. Are you banking on Charlotte playing before then?,DallasMavs,Hornets,"['@dallasmavs @hornets But this clip is only an hour. Are you banking on Charlotte playing before then?', '@ATLHawks Well if @hornets don’t answer within the hour I say we wake up @nyknicks or the @OrlandoMagic!', ""@dallasmavs @ATLHawks SORRY!!! We're here we're here!!! S?"", '@hornets @dallasmavs \n\n_ _   _ _ _ _   _ _ _   S_ _ _ _ _ _ _   _ _ _\n\nYour turn Mavs!', '@ATLHawks @hornets E?', ""@dallasmavs @hornets \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nYou're up Hornets!"", ""@ATLHawks @dallasmavs oh man Mavs you're all over the board... R!"", ""@hornets @dallasmavs \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nNo 'R's.  Charlotte has a head."", '@ATLHawks @hornets How about an “H”? #NBASchedule', '@dallasmavs @hornets \n\n_E   _ _ _ _   _ HE   S_ HE _ _ _ E   _ _ _\n\nTwo more for Dallas. Can Charlotte erase the halftime deficit?', '@ATLHawks @hornets dang it!!!!!!!!!!!!!']",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks']",11
12,"And the @hornets are staying true to form, no “A’s” Brah

_ _ _ _ _ _ _  _ _ _ _ _ _

@ATLHawks you are up

Category: Person",DallasMavs,Hornets,"['And the @hornets are staying true to form, no “A’s” Brah\n\n_ _ _ _ _ _ _  _ _ _ _ _ _\n\n@ATLHawks you are up\n\nCategory: Person', ""@dallasmavs @hornets 'T' please!"", 'Very nice @ATLHawks! There is a “T”\n \n_ _ _ _ T _ _  _ _ _ _ _ _\n\n@hornets, you’re up!', '@dallasmavs @ATLHawks How about an E?', '@hornets @ATLHawks \n\n_ _ _ _ T E _  _ E _ _ _ _\n\nCharlotte is now on the board with two E’s. What’s your move Hawks?', '@dallasmavs @hornets R?', '@ATLHawks @hornets \n\n_ R _ _ T E _     _ E _ _ _ _  \n\nThere is an R! Who’s going to take this game?! Charlotte you’re up!']",7,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks']",7
13,Don't forget... ALL of this year's Hornets games will be broadcast live on @FOXSportsSouth!,DallasMavs,Hornets,"[""Don't forget... ALL of this year's Hornets games will be broadcast live on @FOXSportsSouth!"", '@hornets @dallasmavs Okay, so...back to hangman? ;)', '@ATLHawks @hornets Our first pre season game isn’t until October 7th. We have some free time. #NBATimeKill']",3,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks']",3
14,Well this is going to be a loooonngggg day... what will you be doing while waiting for the #NBASchedule to come out?pic.twitter.com/YYCoU9WODM,DallasMavs,Hornets,"['Well this is going to be a loooonngggg day... what will you be doing while waiting for the #NBASchedule to come out?pic.twitter.com/YYCoU9WODM', ""@hornets Good question. Today is NBA New Year's, but there's no Rose Bowl to watch..."", ""@ATLHawks we'll be patiently twiddling our thumbs over here... Maybe a game of tic tac toe or hangman is in order?"", '@hornets @ATLHawks We are down!', '@dallasmavs @ATLHawks I like where this is going!', '@hornets @dallasmavs\n\n_ _   _ _ _ _   _ _ _   _ _ _ _ _ _ _ _   _ _ _\n\nCategory: Phrase', '@ATLHawks is the @dallasmavs vs @hornets? You first Charlotte! #GameON', '@dallasmavs @hornets Can we enforce a timer on Charlotte?', '@ATLHawks @hornets Whilke we wait….http://youtu.be/rTyN-vvFIkE\xa0', '@dallasmavs @hornets But this clip is only an hour. Are you banking on Charlotte playing before then?', '@ATLHawks Well if @hornets don’t answer within the hour I say we wake up @nyknicks or the @OrlandoMagic!']",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks']",11
15,"When the 2015-16 NBA schedule drops...

#NBAOffseasonpic.twitter.com/BbDspRd486",DallasMavs,LAClippers,"['When the 2015-16 NBA schedule drops...\n\n#NBAOffseasonpic.twitter.com/BbDspRd486', '.@LAClippers for sure. #NBAOffseasonpic.twitter.com/AYNVQzn4iE']",2,"['28 Jul 2015', '28 Jul 2015']","['LA Clippers', 'Dallas Mavericks']",2
16,Hey @Sixers - What do you think of @VICESports' new uniform rankings? http://bit.ly/1JM5QJb pic.twitter.com/zlTlAIyGEH,DallasMavs,LAClippers,"[""Hey @Sixers - What do you think of @VICESports' new uniform rankings? http://bit.ly/1JM5QJb\xa0pic.twitter.com/zlTlAIyGEH"", '.@ATLHawks @VICESports Yeah, we like where their heads are at. #MadeInPHILApic.twitter.com/83bOVoYeFz', '.@Sixers @ATLHawks @VICESports  Sixers got that Classic vibe going.  @LAClippers...pic.twitter.com/Yo655MaHy2', '@dallasmavs @Sixers @ATLHawks @VICESportspic.twitter.com/v3l6aKzbTN', '@LAClippers @Sixers @ATLHawks @VICESportspic.twitter.com/QRl6XxErdZ']",5,"['27 Jul 2015', '27 Jul 2015', '27 Jul 2015', '27 Jul 2015', '27 Jul 2015']","['Atlanta Hawks', 'Philadelphia 76ers', 'Dallas Mavericks', 'LA Clippers', 'Dallas Mavericks']",5
17,Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O,DallasMavs,LAClippers,"['Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O', 'That sounds like a good one, but have you ever tried Honey Bunches of GOATS? #NBACerealspic.twitter.com/CMNIK0C9WP', 'We’re picking up what you’re putting down… #TBT to Glen Rice Krispies #NBACerealpic.twitter.com/bUFYKsogmk', 'We are getting dunk-a-tized this morning in Orlando  #NBACerealspic.twitter.com/SdEo3JPJj2', 'Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg']",6,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Cleveland Cavaliers', 'Atlanta Hawks', 'Charlotte Hornets', 'Orlando Magic', 'LA Clippers', 'Dallas Mavericks']",6
18,"Since the game is blacked out in my area, I'll be checking out the live tweets. @dallasmavs @nuggets",DallasMavs,nuggets,"[""Since the game is blacked out in my area, I'll be checking out the live tweets. @dallasmavs @nuggets"", '@BBlair06 @dallasmavs good plan!', '@nuggets @BBlair06 co-sign!']",3,"['28 Nov 2015', '28 Nov 2015', '28 Nov 2015']","['Brandon B.', 'Denver Nuggets', 'Dallas Mavericks']",3
19,"With David Thompson here tonight, it got us thinking... 

Who is your favorite all-time #Nuggets legend?",DallasMavs,nuggets,"['With David Thompson here tonight, it got us thinking... \n\nWho is your favorite all-time #Nuggets legend?', '.@nuggets Alex English! Or Fat Lever. ']",2,"['6 Mar 2016', '6 Mar 2016']","['Denver Nuggets', 'Dallas Mavericks']",2
20,Pretty sure @ATLHawks and @Suns are in a romantic relationship,DallasMavs,Suns,"['Pretty sure @ATLHawks and @Suns are in a romantic relationship', ""@humancasino @Suns But it's not Facebook official..."", '@ATLHawks @humancasino #ItsComplicated', '@Suns so that\'s where you been staying all the nights you said you said you ""had to work"". @ATLHawks @humancasino so']",4,"['30 Jul 2014', '30 Jul 2014', '30 Jul 2014', '30 Jul 2014']","['Tyler Godsil', 'Atlanta Hawks', 'Phoenix Suns', 'Dallas Mavericks']",4
21,It’s not a #GIFparty unless @zaza27 is there… #justsaying #shotlineblingpic.twitter.com/V1M5Zxq062,DallasMavs,Suns,"['It’s not a #GIFparty unless @zaza27 is there… #justsaying #shotlineblingpic.twitter.com/V1M5Zxq062', "".@dallasmavs Did you say #GIFParty? We'll see your Zaza and raise you Mirza.pic.twitter.com/LqLelHlWZy"", "".@Suns @dallasmavs you can't have a #GIFParty without inviting Chuck.pic.twitter.com/mytWPPYgiO"", '.@NBAonTNT @dallasmavspic.twitter.com/Y2CSqdFPv4', '.@Suns @NBAonTNT #GIFpartypic.twitter.com/RIFTbwPgiS']",5,"['3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016']","['Dallas Mavericks', 'Phoenix Suns', 'NBA on TNT', 'Phoenix Suns', 'Dallas Mavericks']",5
22,".@ATLHawks, want to come over to our house? 
",DallasMavs,Suns,"['.@ATLHawks, want to come over to our house? \n', ""@dallasmavs How about we crash at the @Suns' house? Weather seems better there..."", "".@ATLHawks @dallasmavs You're welcome to drop by any time. We've got an air mattress for you. Only one though.pic.twitter.com/o7R8LZb11o"", '@Suns are you ready  @ATLHawks? #rockpaperscissorspic.twitter.com/7PSRyDNFDR']",4,"['25 Feb 2015', '25 Feb 2015', '25 Feb 2015', '25 Feb 2015']","['Dallas Mavericks', 'Atlanta Hawks', 'Phoenix Suns', 'Dallas Mavericks']",4
23,Waiting for the season to begin like... #NBAOffseasonpic.twitter.com/bkQ2z7Jqzn,DallasMavs,Suns,"['Waiting for the season to begin like... #NBAOffseasonpic.twitter.com/bkQ2z7Jqzn', '.@warriors Saaaame. #NBAOffseasonpic.twitter.com/SGSMNwMLlD', "".@Sixers @warriors We're just going around the office like .. . #NBAOffseasonpic.twitter.com/Zl3YXhtgfh"", '.@Suns @Sixers @warriors What’s  Coach doing in your office? #NBAOffseasonpic.twitter.com/CJOJaZ13vG']",4,"['28 Jul 2015', '28 Jul 2015', '28 Jul 2015', '28 Jul 2015']","['Golden State Warriors', 'Philadelphia 76ers', 'Phoenix Suns', 'Dallas Mavericks']",4
24,.@dallasmavs Don't worry. We'll be bringing something for you. #SunsAtMavs,DallasMavs,Suns,"["".@dallasmavs Don't worry. We'll be bringing something for you. #SunsAtMavs"", "".@Suns sounds a little creepy but we'll go ahead and have something waiting for you as well. #DALvsPHX #goodguys"", "".@dallasmavs We're just trying to be good guests and bring the host something. So we'll bring it. #SunsAtMavs #WeAreTheGoodGuys"", "".@Suns if you insist, sounds like it's going to be a heck of a night at @insideaacenter! #goodguysVSotherguys #DALvsPHX""]",4,"['12 Apr 2014', '12 Apr 2014', '12 Apr 2014', '12 Apr 2014']","['Phoenix Suns', 'Dallas Mavericks', 'Phoenix Suns', 'Dallas Mavericks']",4
25,Southwest Division Champions. Number 2 seed in the Western Conference. Bring on the @dallasmavs.pic.twitter.com/OhdIW2tUsf,DallasMavs,HoustonRockets,"['Southwest Division Champions. Number 2 seed in the Western Conference. Bring on the @dallasmavs.pic.twitter.com/OhdIW2tUsf', '@HoustonRockets this should be fun! ']",2,"['15 Apr 2015', '15 Apr 2015']","['Houston Rockets', 'Dallas Mavericks']",2
26,Could watch Aminu floaters all day...#DALvsHOU,DallasMavs,HoustonRockets,"['Could watch Aminu floaters all day...#DALvsHOU', '@dallasmavs See what you did there.', '.@HoustonRockets ']",3,"['7 Oct 2014', '7 Oct 2014', '7 Oct 2014']","['Dallas Mavericks', 'Houston Rockets', 'Dallas Mavericks']",3
27,We're not going to post the halftime score. Check out our mentions if you want to see how the game is going.,DallasMavs,ATLHawks,"[""We're not going to post the halftime score. Check out our mentions if you want to see how the game is going."", 'Been there fam ', 'Same']",3,"['21 Dec 2016', '21 Dec 2016', '21 Dec 2016']","['Trail Blazers', 'Atlanta Hawks', 'Dallas Mavericks']",3
28,,DallasMavs,ATLHawks,"['', '.@ATLHawks        ', ""@dallasmavs Let's save that for after the game, cool?"", '@ATLHawks Cool']",4,"['22 Dec 2014', '22 Dec 2014', '22 Dec 2014', '22 Dec 2014']","['Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks']",4
